RowNumber,IdClient,NomFamille,ScoreCredit,ZoneGeo,Genre,Age,Anciennete,Solde,NbProduits,CarteCredit,MembreActif,SalaireEstim,Churn
6430,15734202,Chidimma,660,Allemagne,Femme,52.0,4,43445.92,1,Oui,Non,45438.88,Non
6431,15784890,McKenzie,763,Espagne,Femme,32.0,8,0.0,2,Oui,Non,8362.765,Non
6432,15756148,Nnanna,765,Espagne,Homme,45.0,2,45774.89,1,Oui,Oui,23569.72,Non
6433,15669782,Chu,820,Allemagne,Homme,39.0,9,55668.445,1,Oui,Non,8385.155,Oui
6434,15583724,Raymond,645,Espagne,Femme,29.0,4,0.0,2,Oui,Oui,37173.055,Non
6435,15788946,Anthony,605,Espagne,Femme,29.0,3,58402.91,1,Non,Non,2046.375,Non
6436,15655464,Combes,640,France,Femme,67.0,3,0.0,1,Non,Oui,21482.315,Non
6437,15571065,Lehr,532,Espagne,Femme,39.0,0,0.0,2,Oui,Non,47488.65,Non
6438,15770516,Evdokimov,616,Espagne,Femme,,7,96606.51,2,Oui,Oui,68696.385,Non
6439,15576065,Sims,731,Espagne,Femme,40.0,5,85662.99,1,Oui,Oui,79859.135,Oui
6440,15702968,Artemieva,733,Allemagne,Homme,,3,53272.765,1,Oui,Oui,67294.79,Non
6441,15768387,Nott,581,,Homme,41.0,8,0.0,2,Non,Non,14868.57,Non
6442,15738627,Hussain,768,France,Homme,25.0,6,0.0,2,Oui,Oui,10607.835,Non
6443,15777994,Woods,718,France,Femme,39.0,3,0.0,2,Oui,Oui,72677.555,Non
6444,15806438,Chiabuotu,580,Allemagne,Femme,42.0,2,61665.68,1,Non,Non,51758.04,Oui
6445,15630641,Shao,846,France,Femme,37.0,6,63551.985,1,Oui,Oui,20758.22,Non
6446,15734609,Skinner,657,France,Femme,37.0,2,0.0,2,Oui,Oui,3833.74,Non
6447,15646632,Reid,741,France,Homme,38.0,9,0.0,2,Oui,Non,,Non
6448,15735388,Wayn,717,France,Femme,25.0,7,54332.425,2,Oui,Non,95005.925,Non
6449,15722701,Bruno,594,Allemagne,Homme,18.0,1,66347.365,1,Oui,Non,83844.78,Non
6450,15583137,Pope,637,France,Femme,48.0,7,65403.495,2,Oui,Oui,66002.925,Oui
6451,15770435,McLean,639,France,Femme,,6,57667.66,2,Oui,Oui,26565.205,Non
6452,15733705,Bull,577,France,Femme,30.0,8,46236.05,2,Non,Oui,63217.305,Non
6453,15732199,Gether,837,Espagne,Homme,31.0,9,52339.31,1,Non,Oui,,Non
6454,15667289,Henderson,719,Espagne,Homme,50.0,2,0.0,2,Non,Non,5386.065,Non
6455,15638621,Simmons,735,Espagne,Homme,39.0,1,30187.49,1,Oui,Non,20111.87,Non
6456,15602479,Fleming,609,Espagne,Homme,,5,64656.395,1,Oui,Oui,13396.91,Non
6457,15791550,Kelly,696,France,Homme,27.0,4,43818.63,2,Non,Non,98055.675,Non
6458,15569364,Victor,666,France,Homme,36.0,3,0.0,2,Oui,Non,17578.27,Non
6459,15646784,Cochran,529,France,Femme,31.0,2,82001.525,2,Oui,Oui,30496.615,Non
6460,15738516,Kozlova,687,Espagne,Femme,36.0,5,0.0,1,Oui,Non,8848.11,Non
6461,15587978,Boothby,455,Allemagne,Femme,37.0,6,85028.81,1,Non,Oui,27199.28,Non
6462,15698335,Bergamaschi,504,France,Femme,73.0,8,0.0,1,Oui,Oui,17297.79,Non
6463,15652955,Price,678,Espagne,Homme,30.0,0,0.0,1,Oui,Non,17556.54,Non
6464,15758451,Azuka,765,Allemagne,Homme,37.0,7,51354.385,1,Oui,Non,4543.905,Non
6465,15681439,Tsou,775,Allemagne,Homme,25.0,10,30102.6,2,Oui,Non,7036.555,Non
6466,15578515,Osinachi,659,France,Femme,38.0,3,0.0,2,Oui,Non,79276.55,Non
6467,15628319,Walker,792,France,Femme,28.0,4,65071.395,1,Oui,Non,19095.39,Non
6468,15771222,Oguejiofor,779,France,Femme,,5,0.0,2,Non,Non,12975.955,Non
6469,15662500,Ts'ao,774,Espagne,Homme,32.0,9,0.0,2,Oui,Non,5302.24,Non
6470,15683553,O'Brien,788,France,Femme,33.0,5,0.0,2,Non,Non,58489.095,Non
6471,15684645,Ajuluchukwu,704,,Homme,41.0,9,31039.105,2,Oui,Non,64525.335,Non
6472,15586069,Abernathy,560,France,Femme,30.0,0,54441.645,1,Oui,Non,13957.475,Non
6473,15804017,Chigolum,631,Allemagne,Femme,33.0,4,61623.35,1,Non,Non,56343.785,Non
6474,15781574,Ma,636,Espagne,Homme,76.0,9,63267.3,1,Oui,Oui,19894.81,Non
6475,15789548,Giordano,592,France,Femme,37.0,7,0.0,2,Oui,Oui,63363.165,Non
6476,15617518,Hu,675,Allemagne,Homme,36.0,7,44704.975,1,Oui,Oui,74699.85,Non
6477,15736327,Manna,567,Allemagne,Femme,46.0,1,34119.255,2,Oui,Oui,54786.29,Non
6478,15763093,Nucci,540,Allemagne,Femme,35.0,7,64184.875,2,Oui,Non,99128.075,Non
6479,15680685,Patterson,751,France,Homme,30.0,3,82628.6,1,Non,Non,67411.025,Non
6480,15654531,Tuan,477,France,Homme,22.0,5,41279.71,2,Non,Non,81556.45,Oui
6481,15760641,Gerald,608,Allemagne,Homme,26.0,1,53324.49,1,Non,Oui,3531.8,Non
6482,15594391,Samaniego,770,France,Femme,68.0,2,91777.62,1,Non,Non,79778.64,Oui
6483,15658449,Chizoba,695,France,Homme,45.0,9,21567.325,1,Non,Oui,38665.175,Non
6484,15600106,Wei,631,France,Homme,36.0,1,0.0,2,Non,Non,66570.67,Non
6485,15651389,Kay,561,Espagne,Homme,24.0,8,71828.275,1,Non,Oui,90466.23,Non
6486,15716449,Fraser,527,Espagne,Homme,33.0,9,66084.14,1,Non,Non,49367.075,Non
6487,15693737,Carr,627,Allemagne,Femme,30.0,4,39935.51,2,Oui,Non,64913.445,Non
6488,15669805,Warren,748,Allemagne,Femme,31.0,1,49778.97,1,Oui,Non,99627.66,Non
6489,15599182,Reynolds,597,Espagne,Femme,33.0,2,0.0,2,Oui,Oui,2350.33,Non
6490,15653222,Otutodilichukwu,526,Allemagne,Femme,32.0,6,65969.46,2,Oui,Oui,897.965,Non
6491,15758035,Bateson,747,France,Homme,61.0,7,77986.565,1,Non,Oui,73777.13,Non
6492,15790235,Hsing,778,Espagne,Homme,40.0,8,52145.705,2,Oui,Oui,58753.555,Non
6493,15685805,Ginikanwa,673,Espagne,Femme,35.0,6,0.0,2,Oui,Non,49309.395,Non
6494,15744913,Chizoba,788,Espagne,Homme,36.0,10,54816.425,1,Oui,Oui,8074.565,Non
6495,15713774,Chikwendu,644,Espagne,Femme,46.0,6,6229.595,1,Non,Non,78393.67,Oui
6496,15775892,Caldwell,748,Espagne,Femme,23.0,8,42800.04,1,Non,Non,,Non
6497,15641822,Barese,648,France,Femme,19.0,1,0.0,2,Non,Oui,11050.93,Non
6498,15779711,Gray,750,Espagne,Femme,38.0,7,48628.705,2,Non,Oui,89941.52,Non
6499,15619626,Wade,746,France,Homme,24.0,3,68746.175,2,Non,Oui,85071.045,Non
6500,15671655,Thorpe,763,Allemagne,Homme,31.0,7,71983.15,2,Oui,Oui,70131.48,Oui
6501,15788535,Tan,593,Espagne,Homme,44.0,5,0.0,1,Oui,Non,64023.49,Non
6502,15694143,Conti,686,France,Femme,41.0,10,0.0,1,Oui,Non,66543.225,Non
6503,15740487,Ross,627,France,Femme,41.0,6,0.0,3,Oui,Oui,69350.375,Oui
6504,15606435,Wall,593,Allemagne,Homme,69.0,2,93506.565,2,Non,Oui,52949.345,Non
6505,15685706,Bird,731,France,Femme,,7,59495.895,1,Oui,Oui,78024.32,Non
6506,15769308,Herbert,635,Allemagne,Femme,36.0,9,40615.925,2,Oui,Non,98365.54,Non
6507,15673790,Taylor,498,Allemagne,Homme,45.0,7,54600.37,2,Non,Oui,82995.22,Non
6508,15694296,Chineze,631,France,Homme,35.0,9,56196.225,2,Oui,Non,12236.115,Non
6509,15667476,Cox,477,Allemagne,Femme,36.0,3,58850.43,1,Non,Non,37021.0,Non
6510,15606855,Wang,730,Espagne,Homme,26.0,6,0.0,2,Oui,Oui,92904.35,Non
6511,15756894,Onwuka,635,France,Homme,29.0,1,0.0,1,Non,Oui,12432.77,Non
6512,15607837,Muriel,746,France,Femme,29.0,4,52799.835,1,Oui,Oui,21553.085,Non
6513,15584704,Chiazagomekpele,519,France,Homme,48.0,10,35541.99,1,Oui,Non,68979.5,Non
6514,15801169,Yegorova,764,Allemagne,Femme,39.0,9,69170.755,1,Oui,Non,25036.47,Oui
6515,15615245,Shao,660,France,Homme,19.0,5,63824.82,1,Oui,Oui,20184.325,Non
6516,15661629,Ricci,522,Espagne,Homme,34.0,9,63218.145,1,Oui,Non,87124.26,Oui
6517,15662751,Piazza,655,Allemagne,Femme,40.0,0,40977.3,1,Oui,Oui,99399.22,Oui
6518,15723437,Sal,701,France,Femme,35.0,2,0.0,2,Oui,Oui,32882.61,Non
6519,15723872,Buccho,589,Espagne,Femme,46.0,10,0.0,2,Non,Oui,84184.685,Non
6520,15757408,Lo,655,Espagne,Homme,38.0,3,125449.045,3,Non,Oui,,Oui
6521,15690939,Howe,575,Espagne,Homme,28.0,7,0.0,1,Oui,Oui,5333.025,Non
6522,15715297,Yuan,779,Allemagne,Femme,40.0,2,37735.115,1,Oui,Oui,26447.005,Non
6523,15728608,Walker,688,Allemagne,Femme,34.0,9,45512.79,2,Non,Oui,81891.5,Non
6524,15607142,Parkin,658,France,Homme,,8,0.0,1,Oui,Oui,40205.34,Non
6525,15708710,Ford,525,Espagne,Femme,37.0,0,0.0,1,Non,Oui,65760.86,Non
6526,15771569,Bage,576,Allemagne,Homme,46.0,4,68683.97,1,Oui,Oui,16725.055,Non
6527,15729689,Chan,754,Allemagne,Homme,35.0,6,49292.97,2,Non,Oui,53058.42,Non
6528,15658668,Hunter,581,Espagne,Homme,49.0,10,0.0,2,Non,Non,20811.795,Non
6529,15778290,Lappin,799,France,Homme,70.0,8,35208.375,1,Oui,Oui,18241.76,Non
6530,15714466,Baxter,846,France,Femme,41.0,5,0.0,3,Oui,Non,1720.235,Oui
6531,15627328,Millar,542,Espagne,Femme,26.0,2,0.0,2,Oui,Oui,27434.77,Non
6532,15801559,Chiang,693,Allemagne,Femme,41.0,9,90730.74,3,Oui,Oui,93964.715,Oui
6533,15814923,Sullivan,606,Espagne,Homme,38.0,7,64289.26,1,Oui,Oui,96939.255,Non
6534,15723851,Mazzanti,699,Espagne,Homme,40.0,2,0.0,1,Oui,Non,39193.66,Non
6535,15671390,Chukwukere,690,Espagne,Homme,36.0,10,0.0,2,Oui,Non,27951.465,Non
6536,15616922,Kelly,479,France,Femme,26.0,1,0.0,2,Oui,Oui,9558.485,Non
6537,15764604,Sutherland,586,France,Femme,35.0,7,82384.51,3,Oui,Non,59907.125,Oui
6538,15633112,Madukaego,681,Allemagne,Homme,42.0,3,59099.985,2,Oui,Non,,Oui
6539,15604515,Yefremov,737,Allemagne,Femme,22.0,10,55771.63,2,Non,Non,53163.925,Non
6540,15773949,Cherkasova,692,France,Femme,36.0,3,0.0,2,Oui,Oui,4141.11,Non
6541,15636684,Kirkland,727,France,Homme,34.0,10,0.0,2,Oui,Oui,99318.67,Non
6542,15665879,Gordon,768,France,Femme,40.0,8,0.0,2,Non,Oui,34540.23,Non
6543,15604482,Chiemezie,850,Espagne,Homme,30.0,2,70520.005,1,Oui,Oui,2989.1,Non
6544,15633930,Yobachukwu,648,Espagne,Femme,56.0,6,78779.795,2,Oui,Non,70495.615,Oui
6545,15685279,Somadina,511,Espagne,Femme,,8,61475.155,1,Oui,Oui,90629.38,Non
6546,15596397,Kelly,814,France,Femme,48.0,7,0.0,2,Oui,Oui,66435.075,Non
6547,15669945,Jackson,492,France,Homme,35.0,4,70679.685,2,Oui,Non,19759.765,Non
6548,15619608,Ojiofor,454,Allemagne,Femme,50.0,10,46447.78,1,Oui,Non,77172.0,Oui
6549,15710053,Neumayer,667,Allemagne,Femme,44.0,5,70203.34,2,Non,Oui,28582.095,Non
6550,15571284,Elmore,756,Allemagne,Homme,32.0,0,54764.08,2,Oui,Oui,28088.155,Non
6551,15725141,Whiddon,716,France,Femme,44.0,3,54764.14,1,Oui,Non,13670.815,Oui
6552,15625047,Yen,846,France,Femme,38.0,5,0.0,1,Oui,Oui,93808.08,Non
6553,15681924,Ekwueme,747,Allemagne,Homme,38.0,2,64864.3,1,Oui,Non,44644.77,Non
6554,15645517,Philip,850,Espagne,Homme,22.0,2,0.0,2,Oui,Oui,4842.26,Non
6555,15689492,Benjamin,850,Allemagne,Homme,41.0,1,88479.23,2,Non,Oui,62903.15,Non
6556,15721585,Blacklock,628,Allemagne,Homme,29.0,3,56573.49,2,Non,Oui,62374.54,Non
6557,15770255,Onwughara,797,Allemagne,Femme,33.0,10,41777.79,1,Non,Non,34883.57,Non
6558,15793196,Kelly,759,France,Homme,41.0,9,0.0,2,Non,Oui,95147.06,Non
6559,15727353,Ch'ang,650,France,Femme,64.0,7,71014.18,1,Oui,Non,,Oui
6560,15679551,Colombo,504,Espagne,Femme,46.0,2,81882.42,1,Oui,Oui,82561.275,Oui
6561,15748473,Curnow,801,France,Homme,38.0,5,0.0,2,Oui,Non,33128.135,Non
6562,15664639,McGregor,645,France,Homme,19.0,9,64257.42,1,Non,Non,87984.595,Non
6563,15743709,Toomey,683,France,Homme,30.0,4,33095.165,1,Oui,Oui,57593.485,Non
6564,15664907,Alexander,527,France,Homme,47.0,1,0.0,1,Oui,Non,10656.08,Oui
6565,15662532,Holmes,757,Allemagne,Homme,31.0,8,74542.95,2,Oui,Oui,98538.68,Non
6566,15690079,Boniwell,591,Espagne,Homme,30.0,8,62428.845,2,Non,Non,25242.85,Non
6567,15748625,Napolitano,664,France,Homme,57.0,6,0.0,2,Oui,Oui,7652.04,Non
6568,15615430,Adams,678,Allemagne,Homme,55.0,4,64823.455,1,Oui,Oui,92062.55,Oui
6569,15810385,Giordano,717,Espagne,Femme,36.0,2,82278.975,1,Non,Oui,41168.365,Non
6570,15618243,Buckland,730,Espagne,Femme,43.0,1,51980.19,1,Oui,Oui,96825.08,Non
6571,15613844,Murphy,557,France,Femme,28.0,7,73222.62,2,Oui,Non,92158.87,Non
6572,15567399,Enderby,633,Allemagne,Homme,43.0,3,72082.145,1,Oui,Oui,79323.23,Non
6573,15694456,Toscani,756,France,Homme,62.0,3,0.0,1,Oui,Oui,5599.52,Oui
6574,15800811,Wan,702,France,Homme,40.0,3,74278.37,1,Non,Oui,73028.145,Non
6575,15679622,Clayton,602,France,Homme,35.0,8,0.0,1,Oui,Oui,11249.645,Non
6576,15695078,Kemp,699,France,Homme,32.0,3,0.0,2,Oui,Oui,,Non
6577,15649136,Williamson,650,France,Femme,43.0,6,0.0,2,Oui,Oui,8150.955,Non
6578,15809320,McElhone,845,Espagne,Femme,52.0,0,0.0,1,Oui,Non,15863.38,Oui
6579,15674343,Esposito,597,France,Homme,44.0,8,39064.065,2,Non,Oui,54576.52,Non
6580,15582246,Rowe,737,Espagne,Femme,45.0,2,0.0,2,Non,Oui,88847.835,Non
6581,15654300,Mao,530,Allemagne,Homme,33.0,9,37621.14,1,Non,Oui,50847.335,Non
6582,15771477,Fiorentini,779,France,Homme,49.0,9,53080.185,1,Non,Non,58446.935,Non
6583,15663964,Pagnotto,561,France,Homme,37.0,5,0.0,2,Oui,Non,41546.625,Non
6584,15610042,Brown,574,France,Homme,33.0,8,50133.515,1,Oui,Non,51503.135,Non
6585,15645269,Duncan,583,France,Femme,42.0,4,0.0,2,Oui,Non,8719.83,Non
6586,15747265,Huang,598,Allemagne,Femme,27.0,10,85641.955,1,Oui,Oui,,Non
6587,15616380,Wheeler,803,Espagne,Femme,37.0,1,0.0,2,Non,Non,3727.6,Non
6588,15742369,Rita,667,Espagne,Homme,31.0,5,0.0,2,Oui,Oui,10173.345,Non
6589,15804586,Lin,376,France,Femme,46.0,6,0.0,1,Oui,Non,78666.845,Oui
6590,15650591,Calabrese,809,Allemagne,Homme,50.0,10,59049.31,1,Oui,Oui,50360.01,Oui
6591,15633141,Robinson,696,Allemagne,Femme,35.0,4,87451.13,1,Oui,Non,,Non
6592,15605067,Nwachinemelu,472,France,Homme,19.0,9,0.0,2,Oui,Non,1726.7,Non
6593,15622801,Brown,555,France,Femme,27.0,8,51000.085,1,Oui,Oui,58378.5,Non
6594,15804862,Toscani,505,Allemagne,Homme,43.0,6,63573.34,1,Non,Non,68782.935,Non
6595,15648362,Kennedy,728,Allemagne,Homme,45.0,3,54462.165,2,Oui,Non,42150.2,Oui
6596,15696605,Angelo,571,France,Homme,49.0,4,90307.02,1,Non,Non,261.5,Non
6597,15758531,Y?,732,France,Femme,40.0,10,0.0,2,Oui,Non,77094.54,Non
6598,15675522,Ko,628,,Femme,30.0,9,66175.645,2,Oui,Oui,37084.565,Non
6599,15641183,Chin,731,Espagne,Homme,25.0,8,48475.105,1,Oui,Non,48938.96,Non
6600,15656062,Azikiwe,637,France,Femme,33.0,7,51688.905,1,Oui,Non,42209.89,Non
6601,15663161,Chiu,680,Allemagne,Femme,51.0,5,71569.935,1,Non,Non,23897.715,Oui
6602,15796167,Flores,782,Allemagne,Homme,35.0,7,49278.445,2,Oui,Non,58822.18,Non
6603,15782875,Cayley,663,France,Homme,33.0,5,78637.18,2,Oui,Oui,14265.905,Non
6604,15792388,Li,645,France,Femme,48.0,7,45306.17,1,Oui,Oui,74569.565,Non
6605,15643496,Randolph,730,France,Femme,34.0,5,37098.69,2,Oui,Non,48437.76,Non
6606,15626985,Yefremova,850,,Femme,39.0,0,52193.265,1,Oui,Non,52943.385,Non
6607,15615352,Ebelechukwu,588,,Homme,31.0,4,49803.685,2,Non,Oui,17938.515,Non
6608,15673877,Murray,490,France,Homme,39.0,1,0.0,3,Oui,Non,85530.005,Oui
6609,15813911,Hayes-Williams,809,France,Femme,39.0,5,0.0,1,Oui,Non,38852.875,Non
6610,15748597,Chester,844,Espagne,Homme,56.0,5,49764.85,1,Non,Oui,78615.03,Oui
6611,15578787,Goddard,641,France,Femme,52.0,4,0.0,1,Oui,Non,45482.27,Oui
6612,15629551,Cattaneo,615,Allemagne,Femme,44.0,9,63052.49,2,Non,Oui,55359.01,Non
6613,15698285,Ting,676,France,Femme,41.0,4,50728.57,1,Oui,Oui,39550.835,Non
6614,15800688,Ch'en,495,Espagne,Femme,42.0,7,0.0,2,Non,Non,,Non
6615,15748034,Drakeford,534,France,Homme,29.0,7,87425.95,1,Oui,Oui,39589.155,Non
6616,15762928,Venables,548,Espagne,Homme,44.0,8,0.0,1,Oui,Non,8494.885,Non
6617,15810203,Manning,499,Allemagne,Femme,44.0,6,38813.665,2,Oui,Non,54111.34,Non
6618,15649060,Chien,727,Allemagne,Femme,31.0,3,41364.735,2,Oui,Non,30106.255,Non
6619,15799186,Sagese,632,France,Homme,,4,0.0,2,Non,Non,96252.81,Non
6620,15698321,Yobanna,648,Allemagne,Homme,34.0,3,47519.865,2,Oui,Oui,73527.935,Non
6621,15755405,Hudson,710,France,Homme,,9,64142.225,1,Oui,Non,16498.445,Oui
6622,15689781,Ts'ai,826,France,Femme,49.0,0,0.0,1,Non,Non,89354.99,Oui
6623,15596649,Bailey,651,France,Femme,,8,0.0,1,Oui,Non,68726.285,Non
6624,15705001,Napolitani,587,Espagne,Femme,35.0,3,41643.28,1,Oui,Non,62776.76,Non
6625,15758726,Chiemeka,588,,Femme,24.0,0,0.0,2,Oui,Oui,70293.04,Non
6626,15645571,Genovese,596,Espagne,Homme,32.0,4,0.0,2,Non,Oui,73252.175,Non
6627,15802009,Mazzi,770,France,Femme,33.0,6,0.0,2,Oui,Oui,,Non
6628,15791780,Ts'ao,706,Allemagne,Femme,48.0,10,52239.06,3,Non,Oui,79124.355,Oui
6629,15784361,Williamson,543,Espagne,Femme,46.0,5,70177.8,1,Oui,Oui,42543.39,Non
6630,15625740,Enriquez,627,Allemagne,Homme,62.0,3,71713.17,2,Oui,Oui,71552.15,Non
6631,15665159,Brooks,727,France,Homme,61.0,0,64106.98,2,Oui,Oui,94364.54,Oui
6632,15717706,Forbes,799,France,Femme,32.0,3,53022.96,2,Oui,Oui,8969.0,Non
6633,15710161,Ko,850,France,Femme,34.0,2,0.0,2,Oui,Oui,85853.33,Non
6634,15595426,Madukwe,603,Espagne,Homme,57.0,6,52500.425,2,Oui,Oui,43706.12,Oui
6635,15724154,Manna,625,Allemagne,Femme,49.0,4,64252.38,1,Oui,Non,63406.315,Oui
6636,15616152,Pai,754,France,Femme,47.0,1,92756.835,1,Oui,Non,13719.415,Non
6637,15634844,Miller,598,Allemagne,Homme,41.0,3,45768.465,1,Oui,Non,95734.39,Oui
6638,15690829,Sandefur,430,Allemagne,Homme,49.0,3,68557.58,1,Oui,Non,73258.43,Oui
6639,15703728,Chieloka,700,,Homme,47.0,4,0.0,1,Oui,Non,60899.26,Oui
6640,15594864,Huang,752,,Homme,30.0,4,40761.69,1,Oui,Oui,18442.925,Non
6641,15813718,Kirillova,651,Espagne,Homme,45.0,4,0.0,2,Non,Non,96504.605,Non
6642,15793317,Hale,547,Espagne,Femme,,7,70643.575,1,Oui,Non,59071.395,Non
6643,15786199,Hsing,535,France,Homme,33.0,2,66520.16,1,Oui,Oui,55149.89,Non
6644,15625929,Trevisan,762,France,Femme,44.0,7,79658.32,1,Non,Non,12390.065,Non
6645,15744200,Ni,587,France,Femme,36.0,1,35392.135,1,Oui,Non,15289.91,Non
6646,15689598,Dean,722,France,Homme,,6,0.0,1,Oui,Oui,46958.84,Oui
6647,15582149,Ts'ui,850,Allemagne,Femme,34.0,3,64834.215,2,Oui,Oui,44371.995,Non
6648,15753861,Ballard,686,Allemagne,Femme,27.0,1,57547.94,2,Non,Non,39311.23,Non
6649,15782456,Odili,656,France,Homme,46.0,9,71633.57,2,Non,Non,96549.715,Non
6650,15772892,Robertson,699,France,Femme,49.0,2,0.0,1,Non,Non,52880.005,Non
6651,15589076,Henry,737,France,Homme,36.0,9,0.0,1,Non,Oui,94335.45,Oui
6652,15653857,Wallis,498,France,Homme,34.0,2,0.0,2,Oui,Oui,74264.12,Non
6653,15702145,Edments,705,Espagne,Homme,33.0,7,34211.945,1,Oui,Oui,32436.275,Non
6654,15566251,Ferrari,618,France,Femme,37.0,5,48326.43,1,Oui,Non,49343.2,Oui
6655,15600379,Hsiung,608,Espagne,Homme,34.0,7,43328.065,1,Non,Oui,29945.145,Non
6656,15665811,Parry,644,France,Homme,33.0,9,70617.49,1,Oui,Non,47836.525,Non
6657,15733429,Chou,520,Allemagne,Homme,34.0,8,60009.43,2,Oui,Oui,171.69,Non
6658,15689152,Loggia,683,Espagne,Homme,38.0,3,63076.42,1,Non,Non,7689.375,Non
6659,15773605,Iadanza,670,Espagne,Femme,32.0,3,0.0,2,Oui,Non,23087.85,Non
6660,15782159,Ndubuagha,850,France,Homme,28.0,8,33819.78,2,Oui,Oui,97122.645,Non
6661,15756241,Yirawala,767,France,Femme,44.0,2,76254.625,1,Oui,Oui,68457.575,Non
6662,15813741,Nnachetam,549,Espagne,Homme,25.0,6,96929.1,1,Non,Oui,10800.055,Non
6663,15765258,Bochsa,776,France,Femme,29.0,5,0.0,2,Oui,Oui,71650.745,Non
6664,15638806,Blackburn,645,Espagne,Homme,49.0,2,0.0,2,Non,Non,5011.575,Non
6665,15577913,Oliver,651,France,Femme,32.0,8,72290.98,1,Oui,Oui,43804.75,Non
6666,15659557,Artamonova,811,Allemagne,Femme,28.0,4,83869.41,2,Oui,Oui,4951.71,Non
6667,15761047,H?,724,Allemagne,Homme,31.0,2,80498.77,2,Non,Oui,32415.68,Non
6668,15649124,Fang,850,France,Homme,30.0,9,60767.59,1,Non,Non,20156.735,Non
6669,15645637,Huggins,798,Allemagne,Femme,39.0,6,59893.88,1,Oui,Oui,82124.165,Non
6670,15718231,Gregory,537,France,Homme,28.0,0,44481.655,2,Oui,Oui,94919.965,Non
6671,15634267,Yudin,717,France,Homme,42.0,5,0.0,2,Oui,Non,86332.605,Non
6672,15588614,Walton,753,France,Homme,57.0,7,0.0,1,Oui,Non,,Oui
6673,15634564,Aksyonov,593,Espagne,Homme,31.0,8,56356.67,1,Oui,Oui,88434.445,Non
6674,15658675,Ts'ao,710,Allemagne,Homme,37.0,6,67897.815,1,Non,Oui,23261.8,Non
6675,15701885,Tucker,647,France,Femme,40.0,9,0.0,2,Non,Oui,46178.605,Non
6676,15728333,McBurney,521,France,Homme,43.0,8,0.0,1,Oui,Oui,46590.045,Non
6677,15786078,Loginov,850,France,Femme,28.0,9,0.0,2,Oui,Non,92910.705,Non
6678,15811026,Norman,505,Allemagne,Homme,43.0,5,68427.97,2,Oui,Non,85535.26,Non
6679,15762169,Bergman,556,Allemagne,Homme,37.0,9,72509.32,2,Oui,Non,45464.01,Oui
6680,15732660,Black,769,France,Femme,27.0,2,0.0,1,Oui,Oui,28938.025,Non
6681,15625092,Colombo,502,Allemagne,Femme,57.0,3,50732.655,1,Oui,Non,21784.155,Oui
6682,15722632,Dickson,716,Allemagne,Homme,50.0,2,59827.885,1,Oui,Oui,6472.085,Oui
6683,15683930,Ch'iu,593,Allemagne,Femme,32.0,9,67048.265,2,Oui,Non,26965.525,Oui
6684,15672983,Fernando,678,Espagne,Femme,27.0,5,43549.925,2,Oui,Non,74775.475,Non
6685,15591932,Ford,680,France,Homme,32.0,5,46480.805,1,Oui,Non,58478.8,Non
6686,15679966,Marsh,661,France,Femme,31.0,3,66982.15,1,Oui,Oui,83093.55,Non
6687,15720662,Sholes,787,France,Femme,35.0,1,53133.4,1,Oui,Oui,8303.575,Non
6688,15705994,Udinese,712,Espagne,Homme,27.0,10,0.0,1,Oui,Non,47272.44,Non
6689,15633950,Yen,737,France,Homme,41.0,1,50980.37,1,Oui,Oui,61773.64,Non
6690,15594408,Chia,584,Espagne,Femme,48.0,2,106573.1,1,Oui,Non,37580.625,Oui
6691,15811490,French,627,France,Homme,33.0,5,0.0,2,Oui,Oui,51868.91,Non
6692,15772777,Onyemachukwu,850,Espagne,Femme,29.0,10,0.0,2,Oui,Oui,47407.52,Non
6693,15731555,Ross-Watt,595,Allemagne,Femme,45.0,9,53000.06,1,Non,Non,95724.48,Oui
6694,15568240,Ting,492,Allemagne,Femme,30.0,10,38584.435,2,Non,Oui,73350.11,Non
6695,15609977,Mundy,587,France,Homme,47.0,6,35513.385,1,Oui,Non,28981.205,Non
6696,15803750,Ball,750,Espagne,Femme,33.0,3,80900.735,1,Non,Oui,,Oui
6697,15717995,Keen,849,France,Homme,,0,0.0,2,Non,Oui,78945.93,Non
6698,15750447,Ozoemena,678,France,Femme,60.0,10,58869.405,1,Oui,Non,73744.88,Oui
6699,15806967,Simmons,778,France,Femme,65.0,7,0.0,1,Oui,Oui,38933.615,Non
6700,15675926,Ardis,655,Allemagne,Homme,34.0,7,59014.175,1,Oui,Non,25613.16,Oui
6701,15572801,Krischock,639,Espagne,Homme,,5,69696.595,2,Non,Non,16975.04,Non
6702,15745324,Milani,599,Espagne,Femme,39.0,4,0.0,1,Oui,Non,97136.6,Oui
6703,15599251,Chung,602,Allemagne,Homme,32.0,7,92357.93,2,Oui,Non,,Non
6704,15726774,Field,563,France,Homme,35.0,3,53125.36,1,Non,Non,19773.16,Non
6705,15585855,Gould,679,France,Homme,40.0,1,0.0,1,Oui,Oui,8448.595,Non
6706,15768465,Sheppard,582,Allemagne,Homme,35.0,8,60654.585,2,Oui,Oui,14375.335,Non
6707,15576824,Kennedy,564,Allemagne,Femme,44.0,3,55880.2,3,Oui,Oui,52361.235,Oui
6708,15586993,Giordano,655,Espagne,Femme,56.0,5,0.0,2,Oui,Oui,20891.35,Non
